Week,SKU,Product Name,Category,Unit Price,Units Sold
2024-04-01,M-016,Mugs item 16,Mugs,18.06,9
2024-04-08,M-016,Mugs item 16,Mugs,18.06,13
2024-04-15,M-016,Mugs item 16,Mugs,18.06,17
2024-04-22,M-016,Mugs item 16,Mugs,18.06,26
2024-04-29,M-016,Mugs item 16,Mugs,18.06,16
2024-05-06,M-016,Mugs item 16,Mugs,18.06,15
2024-05-13,M-016,Mugs item 16,Mugs,14.13,35
2024-05-20,M-016,Mugs item 16,Mugs,18.06,16
2024-05-27,M-016,Mugs item 16,Mugs,18.06,10
2024-06-03,M-016,Mugs item 16,Mugs,18.06,21
2024-06-10,M-016,Mugs item 16,Mugs,18.06,15
2024-06-17,M-016,Mugs item 16,Mugs,18.06,19
2024-06-24,M-016,Mugs item 16,Mugs,15.99,22
2024-07-01,M-016,Mugs item 16,Mugs,16.18,25
2024-07-08,M-016,Mugs item 16,Mugs,18.06,21
2024-07-15,M-016,Mugs item 16,Mugs,18.06,7
2024-07-22,M-016,Mugs item 16,Mugs,18.06,21
2024-07-29,M-016,Mugs item 16,Mugs,18.06,20
2024-08-05,M-016,Mugs item 16,Mugs,18.06,21
2024-08-12,M-016,Mugs item 16,Mugs,18.06,19
2024-08-19,M-016,Mugs item 16,Mugs,12.85,28
2024-08-26,M-016,Mugs item 16,Mugs,18.06,16
2024-09-02,M-016,Mugs item 16,Mugs,18.06,23
2024-09-09,M-016,Mugs item 16,Mugs,18.06,24
2024-09-16,M-016,Mugs item 16,Mugs,18.06,15
2024-09-23,M-016,Mugs item 16,Mugs,18.06,15
2024-09-30,M-016,Mugs item 16,Mugs,18.06,22
2024-10-07,M-016,Mugs item 16,Mugs,18.06,16
2024-10-14,M-016,Mugs item 16,Mugs,18.06,19
2024-10-21,M-016,Mugs item 16,Mugs,18.06,20
2024-10-28,M-016,Mugs item 16,Mugs,13.63,31
2024-11-04,M-016,Mugs item 16,Mugs,18.06,15
2024-11-11,M-016,Mugs item 16,Mugs,13.34,26
2024-11-18,M-016,Mugs item 16,Mugs,18.06,14
2024-11-25,M-016,Mugs item 16,Mugs,18.83,17
2024-12-02,M-016,Mugs item 16,Mugs,18.83,7
2024-12-09,M-016,Mugs item 16,Mugs,13.92,27
2024-12-16,M-016,Mugs item 16,Mugs,15.22,24
2024-12-23,M-016,Mugs item 16,Mugs,18.83,9
2024-01-01,M-017,Mugs item 17,Mugs,28.26,44
2024-01-08,M-017,Mugs item 17,Mugs,20.73,80
2024-01-15,M-017,Mugs item 17,Mugs,28.26,37
2024-01-22,M-017,Mugs item 17,Mugs,28.26,50
2024-01-29,M-017,Mugs item 17,Mugs,28.26,57
2024-02-05,M-017,Mugs item 17,Mugs,28.26,41
2024-02-12,M-017,Mugs item 17,Mugs,28.26,48
2024-02-19,M-017,Mugs item 17,Mugs,29.19,46
2024-02-26,M-017,Mugs item 17,Mugs,29.19,58
2024-03-04,M-017,Mugs item 17,Mugs,29.19,31
2024-03-11,M-017,Mugs item 17,Mugs,29.19,23
2024-03-18,M-017,Mugs item 17,Mugs,29.19,35
2024-03-25,M-017,Mugs item 17,Mugs,29.19,55
2024-04-01,M-017,Mugs item 17,Mugs,29.19,35
2024-04-08,M-017,Mugs item 17,Mugs,29.19,49
2024-04-15,M-017,Mugs item 17,Mugs,29.19,42
2024-04-22,M-017,Mugs item 17,Mugs,29.19,35
2024-04-29,M-017,Mugs item 17,Mugs,25.22,63
2024-05-06,M-017,Mugs item 17,Mugs,29.19,52
2024-05-13,M-017,Mugs item 17,Mugs,29.19,38
2024-05-20,M-017,Mugs item 17,Mugs,29.19,46
2024-05-27,M-017,Mugs item 17,Mugs,29.19,48
2024-06-03,M-017,Mugs item 17,Mugs,29.19,47
2024-06-10,M-017,Mugs item 17,Mugs,29.19,42
2024-06-17,M-017,Mugs item 17,Mugs,29.19,53
2024-06-24,M-017,Mugs item 17,Mugs,29.19,62
2024-07-01,M-017,Mugs item 17,Mugs,29.19,52
2024-07-08,M-017,Mugs item 17,Mugs,26.09,63
2024-07-15,M-017,Mugs item 17,Mugs,29.19,41
2024-07-22,M-017,Mugs item 17,Mugs,25.93,46
2024-07-29,M-017,Mugs item 17,Mugs,29.19,44
2024-08-05,M-017,Mugs item 17,Mugs,29.19,44
2024-08-12,M-017,Mugs item 17,Mugs,29.19,51
2024-08-19,M-017,Mugs item 17,Mugs,29.19,40
2024-08-26,M-017,Mugs item 17,Mugs,29.19,45
2024-09-02,M-017,Mugs item 17,Mugs,24.07,61
2024-09-09,M-017,Mugs item 17,Mugs,29.19,60
2024-09-16,M-017,Mugs item 17,Mugs,29.19,45
2024-09-23,M-017,Mugs item 17,Mugs,29.19,40
2024-09-30,M-017,Mugs item 17,Mugs,29.19,43
2024-10-07,M-017,Mugs item 17,Mugs,29.19,44
2024-10-14,M-017,Mugs item 17,Mugs,29.19,34
2024-10-21,M-017,Mugs item 17,Mugs,29.19,34
2024-10-28,M-017,Mugs item 17,Mugs,29.19,49
2024-11-04,M-017,Mugs item 17,Mugs,29.19,44
2024-11-11,M-017,Mugs item 17,Mugs,29.19,46
2024-11-18,M-017,Mugs item 17,Mugs,29.19,28
2024-11-25,M-017,Mugs item 17,Mugs,29.19,44
2024-12-02,M-017,Mugs item 17,Mugs,29.19,39
2024-12-09,M-017,Mugs item 17,Mugs,29.19,34
2024-12-16,M-017,Mugs item 17,Mugs,29.19,54
2024-12-23,M-017,Mugs item 17,Mugs,29.19,34
2024-01-01,M-018,Mugs item 18,Mugs,15.39,53
2024-01-08,M-018,Mugs item 18,Mugs,15.39,67
2024-01-15,M-018,Mugs item 18,Mugs,15.39,56
2024-01-22,M-018,Mugs item 18,Mugs,15.39,79
2024-01-29,M-018,Mugs item 18,Mugs,11.55,103
2024-02-05,M-018,Mugs item 18,Mugs,15.39,39
2024-02-12,M-018,Mugs item 18,Mugs,15.39,68
2024-02-19,M-018,Mugs item 18,Mugs,15.39,56
2024-02-26,M-018,Mugs item 18,Mugs,15.39,65
2024-03-04,M-018,Mugs item 18,Mugs,15.39,52
2024-03-11,M-018,Mugs item 18,Mugs,16.50,58
2024-03-18,M-018,Mugs item 18,Mugs,16.50,87
2024-03-25,M-018,Mugs item 18,Mugs,16.50,64
2024-04-01,M-018,Mugs item 18,Mugs,13.44,94
2024-04-08,M-018,Mugs item 18,Mugs,16.50,38
2024-04-15,M-018,Mugs item 18,Mugs,16.50,35
2024-04-22,M-018,Mugs item 18,Mugs,13.09,96
2024-04-29,M-018,Mugs item 18,Mugs,13.91,61
2024-05-06,M-018,Mugs item 18,Mugs,12.85,61
2024-05-13,M-018,Mugs item 18,Mugs,16.50,43
2024-05-20,M-018,Mugs item 18,Mugs,16.50,60
2024-05-27,M-018,Mugs item 18,Mugs,11.99,91
2024-06-03,M-018,Mugs item 18,Mugs,16.56,57
2024-06-10,M-018,Mugs item 18,Mugs,16.56,42
2024-06-17,M-018,Mugs item 18,Mugs,16.56,66
2024-06-24,M-018,Mugs item 18,Mugs,16.56,53
2024-07-01,M-018,Mugs item 18,Mugs,17.38,47
2024-07-08,M-018,Mugs item 18,Mugs,17.38,45
2024-07-15,M-018,Mugs item 18,Mugs,17.38,60
2024-07-22,M-018,Mugs item 18,Mugs,16.20,73
2024-07-29,M-018,Mugs item 18,Mugs,16.20,52
2024-08-05,M-018,Mugs item 18,Mugs,13.62,60
2024-08-12,M-018,Mugs item 18,Mugs,16.20,45
2024-08-19,M-018,Mugs item 18,Mugs,14.57,53
2024-08-26,M-018,Mugs item 18,Mugs,17.48,54
2024-09-02,M-018,Mugs item 18,Mugs,12.76,92
2024-09-09,M-018,Mugs item 18,Mugs,17.47,64
2024-09-16,M-018,Mugs item 18,Mugs,15.49,61
2024-09-23,M-018,Mugs item 18,Mugs,12.52,67
2024-09-30,M-018,Mugs item 18,Mugs,17.47,45
2024-10-07,M-018,Mugs item 18,Mugs,17.47,49
2024-10-14,M-018,Mugs item 18,Mugs,15.30,62
2024-10-21,M-018,Mugs item 18,Mugs,17.47,53
2024-10-28,M-018,Mugs item 18,Mugs,17.47,47
2024-11-04,M-018,Mugs item 18,Mugs,17.47,59
2024-11-11,M-018,Mugs item 18,Mugs,17.47,27
2024-11-18,M-018,Mugs item 18,Mugs,17.47,71
2024-11-25,M-018,Mugs item 18,Mugs,17.47,49
2024-12-02,M-018,Mugs item 18,Mugs,17.47,53
2024-12-09,M-018,Mugs item 18,Mugs,14.86,79
2024-12-16,M-018,Mugs item 18,Mugs,15.39,63
2024-12-23,M-018,Mugs item 18,Mugs,17.47,47
2024-01-01,M-019,Mugs item 19,Mugs,21.14,30
2024-01-08,M-019,Mugs item 19,Mugs,21.14,27
2024-01-15,M-019,Mugs item 19,Mugs,15.79,47
2024-01-22,M-019,Mugs item 19,Mugs,21.14,14
2024-01-29,M-019,Mugs item 19,Mugs,21.14,26
2024-02-05,M-019,Mugs item 19,Mugs,15.46,41
2024-02-12,M-019,Mugs item 19,Mugs,18.55,25
2024-02-19,M-019,Mugs item 19,Mugs,15.76,46
2024-02-26,M-019,Mugs item 19,Mugs,21.14,25
2024-03-04,M-019,Mugs item 19,Mugs,21.14,24
2024-03-11,M-019,Mugs item 19,Mugs,21.14,32
2024-03-18,M-019,Mugs item 19,Mugs,21.14,26
2024-03-25,M-019,Mugs item 19,Mugs,21.73,23
2024-04-01,M-019,Mugs item 19,Mugs,21.73,22
2024-04-08,M-019,Mugs item 19,Mugs,21.73,23
2024-04-15,M-019,Mugs item 19,Mugs,22.50,15
2024-04-22,M-019,Mugs item 19,Mugs,22.50,17
2024-04-29,M-019,Mugs item 19,Mugs,22.50,25
2024-05-06,M-019,Mugs item 19,Mugs,22.50,30
2024-05-13,M-019,Mugs item 19,Mugs,22.50,21
2024-05-20,M-019,Mugs item 19,Mugs,17.98,40
2024-05-27,M-019,Mugs item 19,Mugs,22.50,22
2024-06-03,M-019,Mugs item 19,Mugs,22.50,22
2024-06-10,M-019,Mugs item 19,Mugs,22.50,19
2024-06-17,M-019,Mugs item 19,Mugs,19.22,29
2024-06-24,M-019,Mugs item 19,Mugs,18.44,40
2024-07-01,M-019,Mugs item 19,Mugs,22.50,24
2024-07-08,M-019,Mugs item 19,Mugs,22.50,13
2024-07-15,M-019,Mugs item 19,Mugs,18.70,41
2024-07-22,M-019,Mugs item 19,Mugs,22.50,19
2024-07-29,M-019,Mugs item 19,Mugs,22.50,23
2024-08-05,M-019,Mugs item 19,Mugs,22.50,27
2024-08-12,M-019,Mugs item 19,Mugs,22.50,16
2024-08-19,M-019,Mugs item 19,Mugs,22.67,30
2024-08-26,M-019,Mugs item 19,Mugs,22.67,13
2024-09-02,M-019,Mugs item 19,Mugs,22.67,22
2024-09-09,M-019,Mugs item 19,Mugs,22.67,22
2024-09-16,M-019,Mugs item 19,Mugs,22.67,23
2024-09-23,M-019,Mugs item 19,Mugs,22.67,18
2024-09-30,M-019,Mugs item 19,Mugs,19.64,23
2024-10-07,M-019,Mugs item 19,Mugs,19.57,26
2024-10-14,M-019,Mugs item 19,Mugs,22.67,25
2024-10-21,M-019,Mugs item 19,Mugs,18.40,32
2024-10-28,M-019,Mugs item 19,Mugs,22.67,27
2024-11-04,M-019,Mugs item 19,Mugs,22.67,22
2024-11-11,M-019,Mugs item 19,Mugs,18.49,32
2024-11-18,M-019,Mugs item 19,Mugs,22.67,21
2024-11-25,M-019,Mugs item 19,Mugs,22.67,21
2024-12-02,M-019,Mugs item 19,Mugs,22.67,22
2024-12-09,M-019,Mugs item 19,Mugs,17.79,23
2024-12-16,M-019,Mugs item 19,Mugs,19.20,25
2024-12-23,M-019,Mugs item 19,Mugs,22.67,18
2024-01-01,M-020,Mugs item 20,Mugs,14.08,19
2024-01-08,M-020,Mugs item 20,Mugs,14.08,4
2024-01-15,M-020,Mugs item 20,Mugs,14.08,7
2024-01-22,M-020,Mugs item 20,Mugs,14.08,6
2024-01-29,M-020,Mugs item 20,Mugs,14.08,11
2024-02-05,M-020,Mugs item 20,Mugs,14.08,9
2024-02-12,M-020,Mugs item 20,Mugs,14.08,6
2024-02-19,M-020,Mugs item 20,Mugs,14.08,19
2024-02-26,M-020,Mugs item 20,Mugs,10.92,16
2024-03-04,M-020,Mugs item 20,Mugs,14.08,13
2024-03-11,M-020,Mugs item 20,Mugs,12.13,18
2024-03-18,M-020,Mugs item 20,Mugs,14.08,8
2024-03-25,M-020,Mugs item 20,Mugs,14.08,11
2024-04-01,M-020,Mugs item 20,Mugs,14.08,17
2024-04-08,M-020,Mugs item 20,Mugs,11.84,13
2024-04-15,M-020,Mugs item 20,Mugs,14.08,9
2024-04-22,M-020,Mugs item 20,Mugs,14.08,9
2024-04-29,M-020,Mugs item 20,Mugs,14.08,16
2024-05-06,M-020,Mugs item 20,Mugs,14.08,11
2024-05-13,M-020,Mugs item 20,Mugs,14.08,12
2024-05-20,M-020,Mugs item 20,Mugs,14.08,13
2024-05-27,M-020,Mugs item 20,Mugs,14.08,17
2024-06-03,M-020,Mugs item 20,Mugs,14.08,12
2024-06-10,M-020,Mugs item 20,Mugs,14.08,14
2024-06-17,M-020,Mugs item 20,Mugs,11.54,14
2024-06-24,M-020,Mugs item 20,Mugs,12.11,18
2024-07-01,M-020,Mugs item 20,Mugs,14.08,10
2024-07-08,M-020,Mugs item 20,Mugs,14.08,13
2024-07-15,M-020,Mugs item 20,Mugs,10.26,8
2024-07-22,M-020,Mugs item 20,Mugs,14.08,10
2024-07-29,M-020,Mugs item 20,Mugs,14.08,15
2024-08-05,M-020,Mugs item 20,Mugs,14.08,7
2024-08-12,M-020,Mugs item 20,Mugs,14.08,10
2024-08-19,M-020,Mugs item 20,Mugs,14.08,10
2024-08-26,M-020,Mugs item 20,Mugs,9.90,20
2024-09-02,M-020,Mugs item 20,Mugs,14.08,12
2024-09-09,M-020,Mugs item 20,Mugs,14.08,12
2024-09-16,M-020,Mugs item 20,Mugs,14.08,18
2024-09-23,M-020,Mugs item 20,Mugs,9.99,19
2024-09-30,M-020,Mugs item 20,Mugs,14.08,11
2024-10-07,M-020,Mugs item 20,Mugs,12.27,9
2024-10-14,M-020,Mugs item 20,Mugs,14.08,15
2024-10-21,M-020,Mugs item 20,Mugs,12.47,11
2024-10-28,M-020,Mugs item 20,Mugs,10.24,18
2024-11-04,M-020,Mugs item 20,Mugs,14.08,9
2024-11-11,M-020,Mugs item 20,Mugs,14.08,10
2024-11-18,M-020,Mugs item 20,Mugs,9.92,15
2024-11-25,M-020,Mugs item 20,Mugs,14.08,13
2024-12-02,M-020,Mugs item 20,Mugs,14.08,18
2024-12-09,M-020,Mugs item 20,Mugs,12.03,16
2024-12-16,M-020,Mugs item 20,Mugs,10.03,16
2024-12-23,M-020,Mugs item 20,Mugs,12.32,11
2024-01-01,GC-001,Greeting Cards item 1,Greeting Cards,11.28,49
2024-01-08,GC-001,Greeting Cards item 1,Greeting Cards,8.10,58
2024-01-15,GC-001,Greeting Cards item 1,Greeting Cards,11.28,49
2024-01-22,GC-001,Greeting Cards item 1,Greeting Cards,11.28,34
2024-01-29,GC-001,Greeting Cards item 1,Greeting Cards,11.28,30
2024-02-05,GC-001,Greeting Cards item 1,Greeting Cards,11.28,32
2024-02-12,GC-001,Greeting Cards item 1,Greeting Cards,11.28,35
2024-02-19,GC-001,Greeting Cards item 1,Greeting Cards,11.28,28
2024-02-26,GC-001,Greeting Cards item 1,Greeting Cards,11.28,44
2024-03-04,GC-001,Greeting Cards item 1,Greeting Cards,11.28,35
2024-03-11,GC-001,Greeting Cards item 1,Greeting Cards,11.28,46
2024-03-18,GC-001,Greeting Cards item 1,Greeting Cards,11.28,52
2024-03-25,GC-001,Greeting Cards item 1,Greeting Cards,11.28,38
2024-04-01,GC-001,Greeting Cards item 1,Greeting Cards,8.68,49
2024-04-08,GC-001,Greeting Cards item 1,Greeting Cards,11.28,20
2024-04-15,GC-001,Greeting Cards item 1,Greeting Cards,11.28,40
2024-04-22,GC-001,Greeting Cards item 1,Greeting Cards,11.28,42
2024-04-29,GC-001,Greeting Cards item 1,Greeting Cards,11.28,45
2024-05-06,GC-001,Greeting Cards item 1,Greeting Cards,11.28,37
2024-05-13,GC-001,Greeting Cards item 1,Greeting Cards,11.28,36
2024-05-20,GC-001,Greeting Cards item 1,Greeting Cards,11.28,44
2024-05-27,GC-001,Greeting Cards item 1,Greeting Cards,11.28,35
2024-06-03,GC-001,Greeting Cards item 1,Greeting Cards,11.28,31
2024-06-10,GC-001,Greeting Cards item 1,Greeting Cards,11.28,44
2024-06-17,GC-001,Greeting Cards item 1,Greeting Cards,9.68,59
2024-06-24,GC-001,Greeting Cards item 1,Greeting Cards,11.28,27
2024-07-01,GC-001,Greeting Cards item 1,Greeting Cards,11.28,43
2024-07-08,GC-001,Greeting Cards item 1,Greeting Cards,11.28,33
2024-07-15,GC-001,Greeting Cards item 1,Greeting Cards,11.28,32
2024-07-22,GC-001,Greeting Cards item 1,Greeting Cards,11.28,53
2024-07-29,GC-001,Greeting Cards item 1,Greeting Cards,11.28,39
2024-08-05,GC-001,Greeting Cards item 1,Greeting Cards,11.28,35
2024-08-12,GC-001,Greeting Cards item 1,Greeting Cards,11.28,43
2024-08-19,GC-001,Greeting Cards item 1,Greeting Cards,11.28,30
2024-08-26,GC-001,Greeting Cards item 1,Greeting Cards,8.09,60
2024-09-02,GC-001,Greeting Cards item 1,Greeting Cards,11.28,41
2024-09-09,GC-001,Greeting Cards item 1,Greeting Cards,7.98,52
2024-09-16,GC-001,Greeting Cards item 1,Greeting Cards,7.94,36
2024-09-23,GC-001,Greeting Cards item 1,Greeting Cards,11.28,45
2024-09-30,GC-001,Greeting Cards item 1,Greeting Cards,11.28,33
2024-10-07,GC-001,Greeting Cards item 1,Greeting Cards,11.28,20
2024-10-14,GC-001,Greeting Cards item 1,Greeting Cards,11.28,42
2024-10-21,GC-001,Greeting Cards item 1,Greeting Cards,11.28,39
2024-10-28,GC-001,Greeting Cards item 1,Greeting Cards,11.28,39
2024-11-04,GC-001,Greeting Cards item 1,Greeting Cards,11.28,29
2024-11-11,GC-001,Greeting Cards item 1,Greeting Cards,11.28,45
2024-11-18,GC-001,Greeting Cards item 1,Greeting Cards,11.28,34
2024-11-25,GC-001,Greeting Cards item 1,Greeting Cards,11.28,36
2024-12-02,GC-001,Greeting Cards item 1,Greeting Cards,11.28,37
2024-12-09,GC-001,Greeting Cards item 1,Greeting Cards,11.28,27
2024-12-16,GC-001,Greeting Cards item 1,Greeting Cards,11.28,36
2024-12-23,GC-001,Greeting Cards item 1,Greeting Cards,11.28,44
2024-01-01,GC-002,Greeting Cards item 2,Greeting Cards,10.04,49
2024-01-08,GC-002,Greeting Cards item 2,Greeting Cards,10.04,55
2024-01-15,GC-002,Greeting Cards item 2,Greeting Cards,10.04,51
2024-01-22,GC-002,Greeting Cards item 2,Greeting Cards,10.04,70
2024-01-29,GC-002,Greeting Cards item 2,Greeting Cards,10.04,66
2024-02-05,GC-002,Greeting Cards item 2,Greeting Cards,7.25,76
2024-02-12,GC-002,Greeting Cards item 2,Greeting Cards,7.55,61
2024-02-19,GC-002,Greeting Cards item 2,Greeting Cards,10.04,57
2024-02-26,GC-002,Greeting Cards item 2,Greeting Cards,10.04,41
2024-03-04,GC-002,Greeting Cards item 2,Greeting Cards,10.04,73
2024-03-11,GC-002,Greeting Cards item 2,Greeting Cards,10.04,54
2024-03-18,GC-002,Greeting Cards item 2,Greeting Cards,10.04,55
2024-03-25,GC-002,Greeting Cards item 2,Greeting Cards,10.04,86
2024-04-01,GC-002,Greeting Cards item 2,Greeting Cards,10.04,71
2024-04-08,GC-002,Greeting Cards item 2,Greeting Cards,8.10,61
2024-04-15,GC-002,Greeting Cards item 2,Greeting Cards,10.04,69
2024-04-22,GC-002,Greeting Cards item 2,Greeting Cards,10.04,55
2024-04-29,GC-002,Greeting Cards item 2,Greeting Cards,10.04,61
2024-05-06,GC-002,Greeting Cards item 2,Greeting Cards,10.04,70
2024-05-13,GC-002,Greeting Cards item 2,Greeting Cards,10.04,59
2024-05-20,GC-002,Greeting Cards item 2,Greeting Cards,10.04,45
2024-05-27,GC-002,Greeting Cards item 2,Greeting Cards,10.04,72
2024-06-03,GC-002,Greeting Cards item 2,Greeting Cards,10.04,59
2024-06-10,GC-002,Greeting Cards item 2,Greeting Cards,10.04,67
2024-06-17,GC-002,Greeting Cards item 2,Greeting Cards,10.04,53
2024-06-24,GC-002,Greeting Cards item 2,Greeting Cards,10.04,56
2024-07-01,GC-002,Greeting Cards item 2,Greeting Cards,10.04,69
2024-07-08,GC-002,Greeting Cards item 2,Greeting Cards,10.04,49
2024-07-15,GC-002,Greeting Cards item 2,Greeting Cards,10.04,63
2024-07-22,GC-002,Greeting Cards item 2,Greeting Cards,10.04,60
2024-07-29,GC-002,Greeting Cards item 2,Greeting Cards,10.04,55
2024-08-05,GC-002,Greeting Cards item 2,Greeting Cards,10.41,53
2024-08-12,GC-002,Greeting Cards item 2,Greeting Cards,10.41,37
2024-08-19,GC-002,Greeting Cards item 2,Greeting Cards,10.41,66
2024-08-26,GC-002,Greeting Cards item 2,Greeting Cards,10.41,58
2024-09-02,GC-002,Greeting Cards item 2,Greeting Cards,10.41,91
2024-09-09,GC-002,Greeting Cards item 2,Greeting Cards,10.41,57
2024-09-16,GC-002,Greeting Cards item 2,Greeting Cards,10.41,60
2024-09-23,GC-002,Greeting Cards item 2,Greeting Cards,10.41,49
2024-09-30,GC-002,Greeting Cards item 2,Greeting Cards,8.14,76
2024-10-07,GC-002,Greeting Cards item 2,Greeting Cards,7.54,97
2024-10-14,GC-002,Greeting Cards item 2,Greeting Cards,7.77,65
2024-10-21,GC-002,Greeting Cards item 2,Greeting Cards,10.41,57
2024-10-28,GC-002,Greeting Cards item 2,Greeting Cards,10.41,58
2024-11-04,GC-002,Greeting Cards item 2,Greeting Cards,10.41,56
2024-11-11,GC-002,Greeting Cards item 2,Greeting Cards,7.35,81
2024-11-18,GC-002,Greeting Cards item 2,Greeting Cards,10.41,41
2024-11-25,GC-002,Greeting Cards item 2,Greeting Cards,10.41,67
2024-12-02,GC-002,Greeting Cards item 2,Greeting Cards,7.51,83
2024-12-09,GC-002,Greeting Cards item 2,Greeting Cards,10.41,52
2024-12-16,GC-002,Greeting Cards item 2,Greeting Cards,10.41,48
2024-12-23,GC-002,Greeting Cards item 2,Greeting Cards,10.41,59
2024-01-01,GC-003,Greeting Cards item 3,Greeting Cards,51.26,74
2024-01-08,GC-003,Greeting Cards item 3,Greeting Cards,51.26,55
2024-01-15,GC-003,Greeting Cards item 3,Greeting Cards,51.26,64
2024-01-22,GC-003,Greeting Cards item 3,Greeting Cards,51.26,52
2024-01-29,GC-003,Greeting Cards item 3,Greeting Cards,51.26,76
2024-02-05,GC-003,Greeting Cards item 3,Greeting Cards,51.26,62
2024-02-12,GC-003,Greeting Cards item 3,Greeting Cards,51.26,82
2024-02-19,GC-003,Greeting Cards item 3,Greeting Cards,51.26,67
2024-02-26,GC-003,Greeting Cards item 3,Greeting Cards,37.15,101
2024-03-04,GC-003,Greeting Cards item 3,Greeting Cards,36.65,88
2024-03-11,GC-003,Greeting Cards item 3,Greeting Cards,46.34,57
2024-03-18,GC-003,Greeting Cards item 3,Greeting Cards,46.34,75
2024-03-25,GC-003,Greeting Cards item 3,Greeting Cards,46.34,70
2024-04-01,GC-003,Greeting Cards item 3,Greeting Cards,37.90,86
2024-04-08,GC-003,Greeting Cards item 3,Greeting Cards,46.34,97
2024-04-15,GC-003,Greeting Cards item 3,Greeting Cards,32.79,108
2024-04-22,GC-003,Greeting Cards item 3,Greeting Cards,55.21,59
2024-04-29,GC-003,Greeting Cards item 3,Greeting Cards,55.21,39
2024-05-06,GC-003,Greeting Cards item 3,Greeting Cards,55.21,43
2024-05-13,GC-003,Greeting Cards item 3,Greeting Cards,55.21,68
2024-05-20,GC-003,Greeting Cards item 3,Greeting Cards,55.21,64
2024-05-27,GC-003,Greeting Cards item 3,Greeting Cards,55.21,66
2024-06-03,GC-003,Greeting Cards item 3,Greeting Cards,55.21,43
2024-06-10,GC-003,Greeting Cards item 3,Greeting Cards,55.21,57
2024-06-17,GC-003,Greeting Cards item 3,Greeting Cards,55.21,44
2024-06-24,GC-003,Greeting Cards item 3,Greeting Cards,55.21,59
2024-07-01,GC-003,Greeting Cards item 3,Greeting Cards,49.23,72
2024-07-08,GC-003,Greeting Cards item 3,Greeting Cards,55.21,52
2024-07-15,GC-003,Greeting Cards item 3,Greeting Cards,60.45,49
2024-07-22,GC-003,Greeting Cards item 3,Greeting Cards,60.45,50
2024-07-29,GC-003,Greeting Cards item 3,Greeting Cards,60.45,63
2024-08-05,GC-003,Greeting Cards item 3,Greeting Cards,60.45,51
2024-08-12,GC-003,Greeting Cards item 3,Greeting Cards,60.45,56
2024-08-19,GC-003,Greeting Cards item 3,Greeting Cards,60.45,46
2024-08-26,GC-003,Greeting Cards item 3,Greeting Cards,60.45,38
2024-09-02,GC-003,Greeting Cards item 3,Greeting Cards,60.45,53
2024-09-09,GC-003,Greeting Cards item 3,Greeting Cards,60.45,54
2024-09-16,GC-003,Greeting Cards item 3,Greeting Cards,60.45,46
2024-09-23,GC-003,Greeting Cards item 3,Greeting Cards,60.45,51
2024-09-30,GC-003,Greeting Cards item 3,Greeting Cards,60.45,61
2024-10-07,GC-003,Greeting Cards item 3,Greeting Cards,60.45,51
2024-10-14,GC-003,Greeting Cards item 3,Greeting Cards,51.57,69
2024-10-21,GC-003,Greeting Cards item 3,Greeting Cards,51.57,58
2024-10-28,GC-003,Greeting Cards item 3,Greeting Cards,51.57,58
2024-11-04,GC-003,Greeting Cards item 3,Greeting Cards,49.18,74
2024-11-11,GC-003,Greeting Cards item 3,Greeting Cards,49.18,53
2024-11-18,GC-003,Greeting Cards item 3,Greeting Cards,49.18,56
2024-11-25,GC-003,Greeting Cards item 3,Greeting Cards,39.30,111
2024-12-02,GC-003,Greeting Cards item 3,Greeting Cards,49.18,59
2024-12-09,GC-003,Greeting Cards item 3,Greeting Cards,49.18,65
2024-12-16,GC-003,Greeting Cards item 3,Greeting Cards,35.63,100
2024-12-23,GC-003,Greeting Cards item 3,Greeting Cards,49.18,97
2024-01-01,GC-004,Greeting Cards item 4,Greeting Cards,10.90,33
2024-01-08,GC-004,Greeting Cards item 4,Greeting Cards,10.90,35
2024-01-15,GC-004,Greeting Cards item 4,Greeting Cards,10.45,28
2024-01-22,GC-004,Greeting Cards item 4,Greeting Cards,10.45,42
2024-01-29,GC-004,Greeting Cards item 4,Greeting Cards,10.45,24
2024-02-05,GC-004,Greeting Cards item 4,Greeting Cards,10.45,25
2024-02-12,GC-004,Greeting Cards item 4,Greeting Cards,10.45,37
2024-02-19,GC-004,Greeting Cards item 4,Greeting Cards,10.45,31
2024-02-26,GC-004,Greeting Cards item 4,Greeting Cards,10.45,34
2024-03-04,GC-004,Greeting Cards item 4,Greeting Cards,10.45,18
2024-03-11,GC-004,Greeting Cards item 4,Greeting Cards,10.45,30
2024-03-18,GC-004,Greeting Cards item 4,Greeting Cards,10.45,32
2024-03-25,GC-004,Greeting Cards item 4,Greeting Cards,10.45,18
2024-04-01,GC-004,Greeting Cards item 4,Greeting Cards,10.45,30
2024-04-08,GC-004,Greeting Cards item 4,Greeting Cards,10.45,39
2024-04-15,GC-004,Greeting Cards item 4,Greeting Cards,10.45,34
2024-04-22,GC-004,Greeting Cards item 4,Greeting Cards,10.45,35
2024-04-29,GC-004,Greeting Cards item 4,Greeting Cards,7.95,58
2024-05-06,GC-004,Greeting Cards item 4,Greeting Cards,10.45,30
2024-05-13,GC-004,Greeting Cards item 4,Greeting Cards,10.45,32
2024-05-20,GC-004,Greeting Cards item 4,Greeting Cards,10.45,31
