Date,Item Code,Item Name,Department,Price,Qty
2024-02-14,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-02-19,SO-005,Single Origin item 5,Single Origin,23.27,12
2024-02-26,SO-005,Single Origin item 5,Single Origin,23.27,13
2024-03-04,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-03-11,SO-005,Single Origin item 5,Single Origin,23.27,9
2024-03-13,SO-005,Single Origin item 5,Single Origin,23.27,9
2024-03-18,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-03-20,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-03-25,SO-005,Single Origin item 5,Single Origin,23.27,10
2024-03-27,SO-005,Single Origin item 5,Single Origin,23.27,10
2024-04-01,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-04-03,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-04-05,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-04-08,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-04-10,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-04-15,SO-005,Single Origin item 5,Single Origin,23.27,4
2024-04-17,SO-005,Single Origin item 5,Single Origin,23.27,3
2024-04-19,SO-005,Single Origin item 5,Single Origin,23.27,3
2024-04-22,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-04-24,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-04-26,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-04-29,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-05-01,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-05-03,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-05-06,SO-005,Single Origin item 5,Single Origin,23.27,18
2024-05-13,SO-005,Single Origin item 5,Single Origin,23.27,15
2024-05-20,SO-005,Single Origin item 5,Single Origin,23.27,4
2024-05-22,SO-005,Single Origin item 5,Single Origin,23.27,3
2024-05-27,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-05-29,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-05-31,SO-005,Single Origin item 5,Single Origin,23.27,4
2024-06-03,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-06-05,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-06-07,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-06-10,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-06-12,SO-005,Single Origin item 5,Single Origin,23.27,7
2024-06-14,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-06-17,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-06-19,SO-005,Single Origin item 5,Single Origin,23.27,6
2024-06-21,SO-005,Single Origin item 5,Single Origin,23.27,5
2024-06-24,SO-005,Single Origin item 5,Single Origin,23.27,20
2024-07-01,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-07-03,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-07-05,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-07-08,SO-005,Single Origin item 5,Single Origin,27.36,7
2024-07-10,SO-005,Single Origin item 5,Single Origin,27.36,6
2024-07-15,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-07-17,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-07-19,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-07-22,SO-005,Single Origin item 5,Single Origin,27.36,8
2024-07-24,SO-005,Single Origin item 5,Single Origin,27.36,7
2024-07-29,SO-005,Single Origin item 5,Single Origin,19.68,6
2024-07-31,SO-005,Single Origin item 5,Single Origin,19.68,6
2024-08-05,SO-005,Single Origin item 5,Single Origin,19.58,4
2024-08-07,SO-005,Single Origin item 5,Single Origin,19.58,4
2024-08-09,SO-005,Single Origin item 5,Single Origin,19.58,3
2024-08-12,SO-005,Single Origin item 5,Single Origin,23.34,14
2024-08-19,SO-005,Single Origin item 5,Single Origin,27.36,7
2024-08-21,SO-005,Single Origin item 5,Single Origin,27.36,6
2024-08-26,SO-005,Single Origin item 5,Single Origin,27.36,11
2024-09-02,SO-005,Single Origin item 5,Single Origin,27.36,4
2024-09-04,SO-005,Single Origin item 5,Single Origin,27.36,4
2024-09-06,SO-005,Single Origin item 5,Single Origin,27.36,3
2024-09-09,SO-005,Single Origin item 5,Single Origin,23.04,5
2024-09-11,SO-005,Single Origin item 5,Single Origin,23.04,4
2024-09-16,SO-005,Single Origin item 5,Single Origin,27.36,6
2024-09-18,SO-005,Single Origin item 5,Single Origin,27.36,5
2024-09-23,SO-005,Single Origin item 5,Single Origin,27.36,15
2024-09-30,SO-005,Single Origin item 5,Single Origin,27.36,9
2024-10-02,SO-005,Single Origin item 5,Single Origin,27.36,8
2024-10-07,SO-005,Single Origin item 5,Single Origin,27.36,5
2024-10-09,SO-005,Single Origin item 5,Single Origin,27.36,5
2024-10-11,SO-005,Single Origin item 5,Single Origin,27.36,4
2024-10-14,SO-005,Single Origin item 5,Single Origin,23.89,4
2024-10-16,SO-005,Single Origin item 5,Single Origin,23.89,4
2024-10-18,SO-005,Single Origin item 5,Single Origin,23.89,3
2024-10-21,SO-005,Single Origin item 5,Single Origin,27.36,9
2024-10-23,SO-005,Single Origin item 5,Single Origin,27.36,9
2024-10-28,SO-005,Single Origin item 5,Single Origin,25.77,8
2024-10-30,SO-005,Single Origin item 5,Single Origin,25.77,8
2024-11-04,SO-005,Single Origin item 5,Single Origin,25.77,10
2024-11-11,SO-005,Single Origin item 5,Single Origin,25.77,9
2024-11-18,SO-005,Single Origin item 5,Single Origin,25.77,4
2024-11-20,SO-005,Single Origin item 5,Single Origin,25.77,4
2024-11-22,SO-005,Single Origin item 5,Single Origin,25.77,4
2024-11-25,SO-005,Single Origin item 5,Single Origin,25.77,15
2024-12-02,SO-005,Single Origin item 5,Single Origin,25.77,6
2024-12-04,SO-005,Single Origin item 5,Single Origin,25.77,6
2024-12-06,SO-005,Single Origin item 5,Single Origin,25.77,6
2024-12-09,SO-005,Single Origin item 5,Single Origin,25.77,5
2024-12-11,SO-005,Single Origin item 5,Single Origin,25.77,5
2024-12-16,SO-005,Single Origin item 5,Single Origin,25.77,10
2024-12-23,SO-005,Single Origin item 5,Single Origin,19.18,4
2024-12-25,SO-005,Single Origin item 5,Single Origin,19.18,3
2024-12-27,SO-005,Single Origin item 5,Single Origin,19.18,3
2024-01-01,SO-006,Single Origin item 6,Single Origin,10.59,20
2024-01-03,SO-006,Single Origin item 6,Single Origin,10.59,19
2024-01-08,SO-006,Single Origin item 6,Single Origin,10.59,58
2024-01-15,SO-006,Single Origin item 6,Single Origin,10.59,20
2024-01-17,SO-006,Single Origin item 6,Single Origin,10.59,20
2024-01-19,SO-006,Single Origin item 6,Single Origin,10.59,20
2024-01-22,SO-006,Single Origin item 6,Single Origin,10.59,25
2024-01-24,SO-006,Single Origin item 6,Single Origin,10.59,25
2024-01-29,SO-006,Single Origin item 6,Single Origin,7.67,13
2024-01-31,SO-006,Single Origin item 6,Single Origin,7.67,13
2024-02-02,SO-006,Single Origin item 6,Single Origin,7.67,13
2024-02-05,SO-006,Single Origin item 6,Single Origin,10.59,17
2024-02-07,SO-006,Single Origin item 6,Single Origin,10.59,16
2024-02-12,SO-006,Single Origin item 6,Single Origin,10.59,15
2024-02-14,SO-006,Single Origin item 6,Single Origin,10.59,14
2024-02-16,SO-006,Single Origin item 6,Single Origin,10.59,14
2024-02-19,SO-006,Single Origin item 6,Single Origin,10.59,55
2024-02-26,SO-006,Single Origin item 6,Single Origin,8.90,20
2024-02-28,SO-006,Single Origin item 6,Single Origin,8.90,19
2024-03-04,SO-006,Single Origin item 6,Single Origin,10.59,44
2024-03-11,SO-006,Single Origin item 6,Single Origin,8.48,29
2024-03-13,SO-006,Single Origin item 6,Single Origin,8.48,28
2024-03-18,SO-006,Single Origin item 6,Single Origin,10.59,19
2024-03-20,SO-006,Single Origin item 6,Single Origin,10.59,18
2024-03-22,SO-006,Single Origin item 6,Single Origin,10.59,18
2024-03-25,SO-006,Single Origin item 6,Single Origin,10.59,29
2024-03-27,SO-006,Single Origin item 6,Single Origin,10.59,28
2024-04-01,SO-006,Single Origin item 6,Single Origin,10.59,11
2024-04-03,SO-006,Single Origin item 6,Single Origin,10.59,11
2024-04-05,SO-006,Single Origin item 6,Single Origin,10.59,11
2024-04-08,SO-006,Single Origin item 6,Single Origin,10.59,21
2024-04-10,SO-006,Single Origin item 6,Single Origin,10.59,20
2024-04-15,SO-006,Single Origin item 6,Single Origin,10.59,10
2024-04-17,SO-006,Single Origin item 6,Single Origin,10.59,10
2024-04-19,SO-006,Single Origin item 6,Single Origin,10.59,9
2024-04-22,SO-006,Single Origin item 6,Single Origin,10.59,25
2024-04-24,SO-006,Single Origin item 6,Single Origin,10.59,24
2024-04-29,SO-006,Single Origin item 6,Single Origin,11.91,36
2024-05-06,SO-006,Single Origin item 6,Single Origin,11.91,40
2024-05-13,SO-006,Single Origin item 6,Single Origin,11.91,20
2024-05-15,SO-006,Single Origin item 6,Single Origin,11.91,20
2024-05-20,SO-006,Single Origin item 6,Single Origin,11.91,39
2024-05-27,SO-006,Single Origin item 6,Single Origin,11.91,55
2024-06-03,SO-006,Single Origin item 6,Single Origin,11.91,28
2024-06-05,SO-006,Single Origin item 6,Single Origin,11.91,28
2024-06-10,SO-006,Single Origin item 6,Single Origin,8.83,22
2024-06-12,SO-006,Single Origin item 6,Single Origin,8.83,22
2024-06-17,SO-006,Single Origin item 6,Single Origin,11.91,48
2024-06-24,SO-006,Single Origin item 6,Single Origin,11.91,15
2024-06-26,SO-006,Single Origin item 6,Single Origin,11.91,15
2024-06-28,SO-006,Single Origin item 6,Single Origin,11.91,15
2024-07-01,SO-006,Single Origin item 6,Single Origin,11.91,21
2024-07-03,SO-006,Single Origin item 6,Single Origin,11.91,21
2024-07-08,SO-006,Single Origin item 6,Single Origin,11.91,41
2024-07-15,SO-006,Single Origin item 6,Single Origin,11.91,48
2024-07-22,SO-006,Single Origin item 6,Single Origin,11.91,13
2024-07-24,SO-006,Single Origin item 6,Single Origin,11.91,13
2024-07-26,SO-006,Single Origin item 6,Single Origin,11.91,12
2024-07-29,SO-006,Single Origin item 6,Single Origin,11.91,50
2024-08-05,SO-006,Single Origin item 6,Single Origin,11.28,20
2024-08-07,SO-006,Single Origin item 6,Single Origin,11.28,19
2024-08-12,SO-006,Single Origin item 6,Single Origin,11.28,20
2024-08-14,SO-006,Single Origin item 6,Single Origin,11.28,19
2024-08-19,SO-006,Single Origin item 6,Single Origin,11.28,19
2024-08-21,SO-006,Single Origin item 6,Single Origin,11.28,19
2024-08-26,SO-006,Single Origin item 6,Single Origin,11.28,24
2024-08-28,SO-006,Single Origin item 6,Single Origin,11.28,23
2024-08-30,SO-006,Single Origin item 6,Single Origin,11.28,23
2024-09-02,SO-006,Single Origin item 6,Single Origin,8.69,20
2024-09-04,SO-006,Single Origin item 6,Single Origin,8.69,19
2024-09-06,SO-006,Single Origin item 6,Single Origin,8.69,19
2024-09-09,SO-006,Single Origin item 6,Single Origin,11.28,39
2024-09-16,SO-006,Single Origin item 6,Single Origin,11.28,34
2024-09-23,SO-006,Single Origin item 6,Single Origin,11.77,39
2024-09-30,SO-006,Single Origin item 6,Single Origin,11.77,54
2024-10-07,SO-006,Single Origin item 6,Single Origin,8.68,51
2024-10-14,SO-006,Single Origin item 6,Single Origin,11.77,29
2024-10-16,SO-006,Single Origin item 6,Single Origin,11.77,29
2024-10-21,SO-006,Single Origin item 6,Single Origin,10.56,14
2024-10-23,SO-006,Single Origin item 6,Single Origin,10.56,14
2024-10-25,SO-006,Single Origin item 6,Single Origin,10.56,14
2024-10-28,SO-006,Single Origin item 6,Single Origin,13.05,38
2024-11-04,SO-006,Single Origin item 6,Single Origin,13.05,42
2024-11-11,SO-006,Single Origin item 6,Single Origin,13.05,19
2024-11-13,SO-006,Single Origin item 6,Single Origin,13.05,18
2024-11-18,SO-006,Single Origin item 6,Single Origin,13.05,50
2024-11-25,SO-006,Single Origin item 6,Single Origin,10.71,17
2024-11-27,SO-006,Single Origin item 6,Single Origin,10.71,17
2024-11-29,SO-006,Single Origin item 6,Single Origin,10.71,16
2024-12-02,SO-006,Single Origin item 6,Single Origin,13.05,35
2024-12-09,SO-006,Single Origin item 6,Single Origin,13.05,48
2024-12-16,SO-006,Single Origin item 6,Single Origin,13.05,19
2024-12-18,SO-006,Single Origin item 6,Single Origin,13.05,19
2024-12-23,SO-006,Single Origin item 6,Single Origin,13.05,22
2024-12-25,SO-006,Single Origin item 6,Single Origin,13.05,21
2024-01-01,SO-007,Single Origin item 7,Single Origin,11.19,50
2024-01-08,SO-007,Single Origin item 7,Single Origin,7.84,20
2024-01-10,SO-007,Single Origin item 7,Single Origin,7.84,20
2024-01-12,SO-007,Single Origin item 7,Single Origin,7.84,20
2024-01-15,SO-007,Single Origin item 7,Single Origin,11.19,35
2024-01-17,SO-007,Single Origin item 7,Single Origin,11.19,34
2024-01-22,SO-007,Single Origin item 7,Single Origin,11.19,34
2024-01-24,SO-007,Single Origin item 7,Single Origin,11.19,33
2024-01-29,SO-007,Single Origin item 7,Single Origin,11.19,21
2024-01-31,SO-007,Single Origin item 7,Single Origin,11.19,21
2024-02-02,SO-007,Single Origin item 7,Single Origin,11.19,21
2024-02-05,SO-007,Single Origin item 7,Single Origin,11.19,14
2024-02-07,SO-007,Single Origin item 7,Single Origin,11.19,14
2024-02-09,SO-007,Single Origin item 7,Single Origin,11.19,14
2024-02-12,SO-007,Single Origin item 7,Single Origin,7.99,37
2024-02-14,SO-007,Single Origin item 7,Single Origin,7.99,36
2024-02-19,SO-007,Single Origin item 7,Single Origin,11.19,37
2024-02-21,SO-007,Single Origin item 7,Single Origin,11.19,36
2024-02-26,SO-007,Single Origin item 7,Single Origin,11.19,73
2024-03-04,SO-007,Single Origin item 7,Single Origin,11.19,39
2024-03-06,SO-007,Single Origin item 7,Single Origin,11.19,39
2024-03-11,SO-007,Single Origin item 7,Single Origin,11.19,68
2024-03-18,SO-007,Single Origin item 7,Single Origin,11.19,62
2024-03-25,SO-007,Single Origin item 7,Single Origin,11.19,41
2024-03-27,SO-007,Single Origin item 7,Single Origin,11.19,40
2024-04-01,SO-007,Single Origin item 7,Single Origin,11.19,35
2024-04-03,SO-007,Single Origin item 7,Single Origin,11.19,35
2024-04-08,SO-007,Single Origin item 7,Single Origin,11.19,56
2024-04-15,SO-007,Single Origin item 7,Single Origin,11.19,75
2024-04-22,SO-007,Single Origin item 7,Single Origin,11.19,19
2024-04-24,SO-007,Single Origin item 7,Single Origin,11.19,19
2024-04-26,SO-007,Single Origin item 7,Single Origin,11.19,18
2024-04-29,SO-007,Single Origin item 7,Single Origin,11.19,19
2024-05-01,SO-007,Single Origin item 7,Single Origin,11.19,18
2024-05-03,SO-007,Single Origin item 7,Single Origin,11.19,18
2024-05-06,SO-007,Single Origin item 7,Single Origin,11.19,68
2024-05-13,SO-007,Single Origin item 7,Single Origin,11.19,69
2024-05-20,SO-007,Single Origin item 7,Single Origin,11.19,23
2024-05-22,SO-007,Single Origin item 7,Single Origin,11.19,22
2024-05-24,SO-007,Single Origin item 7,Single Origin,11.19,22
2024-05-27,SO-007,Single Origin item 7,Single Origin,11.19,29
2024-05-29,SO-007,Single Origin item 7,Single Origin,11.19,29
2024-06-03,SO-007,Single Origin item 7,Single Origin,11.19,61
2024-06-10,SO-007,Single Origin item 7,Single Origin,11.19,23
2024-06-12,SO-007,Single Origin item 7,Single Origin,11.19,22
2024-06-14,SO-007,Single Origin item 7,Single Origin,11.19,22
2024-06-17,SO-007,Single Origin item 7,Single Origin,11.19,53
2024-06-24,SO-007,Single Origin item 7,Single Origin,11.19,20
2024-06-26,SO-007,Single Origin item 7,Single Origin,11.19,20
2024-06-28,SO-007,Single Origin item 7,Single Origin,11.19,19
2024-07-01,SO-007,Single Origin item 7,Single Origin,11.19,48
2024-07-08,SO-007,Single Origin item 7,Single Origin,11.19,28
2024-07-10,SO-007,Single Origin item 7,Single Origin,11.19,27
2024-07-12,SO-007,Single Origin item 7,Single Origin,11.19,27
2024-07-15,SO-007,Single Origin item 7,Single Origin,11.19,23
2024-07-17,SO-007,Single Origin item 7,Single Origin,11.19,23
2024-07-19,SO-007,Single Origin item 7,Single Origin,11.19,22
2024-07-22,SO-007,Single Origin item 7,Single Origin,11.19,15
2024-07-24,SO-007,Single Origin item 7,Single Origin,11.19,15
2024-07-26,SO-007,Single Origin item 7,Single Origin,11.19,14
2024-07-29,SO-007,Single Origin item 7,Single Origin,9.70,24
2024-07-31,SO-007,Single Origin item 7,Single Origin,9.70,24
2024-08-02,SO-007,Single Origin item 7,Single Origin,9.70,23
2024-08-05,SO-007,Single Origin item 7,Single Origin,11.19,53
2024-08-12,SO-007,Single Origin item 7,Single Origin,11.19,18
2024-08-14,SO-007,Single Origin item 7,Single Origin,11.19,17
2024-08-16,SO-007,Single Origin item 7,Single Origin,11.19,17
2024-08-19,SO-007,Single Origin item 7,Single Origin,11.19,33
2024-08-21,SO-007,Single Origin item 7,Single Origin,11.19,33
2024-08-26,SO-007,Single Origin item 7,Single Origin,11.19,24
2024-08-28,SO-007,Single Origin item 7,Single Origin,11.19,24
2024-09-02,SO-007,Single Origin item 7,Single Origin,11.19,42
2024-09-09,SO-007,Single Origin item 7,Single Origin,11.19,38
2024-09-11,SO-007,Single Origin item 7,Single Origin,11.19,38
2024-09-16,SO-007,Single Origin item 7,Single Origin,11.19,34
2024-09-18,SO-007,Single Origin item 7,Single Origin,11.19,33
2024-09-23,SO-007,Single Origin item 7,Single Origin,7.54,39
2024-09-25,SO-007,Single Origin item 7,Single Origin,7.54,38
2024-09-30,SO-007,Single Origin item 7,Single Origin,8.74,74
2024-10-07,SO-007,Single Origin item 7,Single Origin,10.13,84
2024-10-14,SO-007,Single Origin item 7,Single Origin,10.13,90
2024-10-21,SO-007,Single Origin item 7,Single Origin,10.43,18
2024-10-23,SO-007,Single Origin item 7,Single Origin,10.43,18
2024-10-25,SO-007,Single Origin item 7,Single Origin,10.43,17
2024-10-28,SO-007,Single Origin item 7,Single Origin,7.67,20
2024-10-30,SO-007,Single Origin item 7,Single Origin,7.67,20
2024-11-01,SO-007,Single Origin item 7,Single Origin,7.67,20
2024-11-04,SO-007,Single Origin item 7,Single Origin,10.43,26
2024-11-06,SO-007,Single Origin item 7,Single Origin,10.43,26
2024-11-11,SO-007,Single Origin item 7,Single Origin,10.43,19
2024-11-13,SO-007,Single Origin item 7,Single Origin,10.43,19
2024-11-15,SO-007,Single Origin item 7,Single Origin,10.43,18
2024-11-18,SO-007,Single Origin item 7,Single Origin,10.43,19
2024-11-20,SO-007,Single Origin item 7,Single Origin,10.43,18
2024-11-22,SO-007,Single Origin item 7,Single Origin,10.43,18
2024-11-25,SO-007,Single Origin item 7,Single Origin,10.43,20
2024-11-27,SO-007,Single Origin item 7,Single Origin,10.43,19
2024-11-29,SO-007,Single Origin item 7,Single Origin,10.43,19
2024-12-02,SO-007,Single Origin item 7,Single Origin,10.43,58
2024-12-09,SO-007,Single Origin item 7,Single Origin,10.43,66
2024-12-16,SO-007,Single Origin item 7,Single Origin,7.76,34
2024-12-18,SO-007,Single Origin item 7,Single Origin,7.76,33
2024-12-23,SO-007,Single Origin item 7,Single Origin,10.43,83
2024-01-01,SO-008,Single Origin item 8,Single Origin,6.97,7
2024-01-03,SO-008,Single Origin item 8,Single Origin,6.97,7
2024-01-05,SO-008,Single Origin item 8,Single Origin,6.97,7
2024-01-08,SO-008,Single Origin item 8,Single Origin,6.97,10
2024-01-10,SO-008,Single Origin item 8,Single Origin,6.97,9
2024-01-12,SO-008,Single Origin item 8,Single Origin,6.97,9
2024-01-15,SO-008,Single Origin item 8,Single Origin,6.97,25
2024-01-22,SO-008,Single Origin item 8,Single Origin,6.97,8
